SAMPLE_ID,식품명,식품상세분류,에너지(㎉),수분(g),단백질(g),지방(g),탄수화물(g),총당류(g),총 식이섬유(g),칼슘(㎎),철(㎎),마그네슘(㎎),인(㎎),칼륨(㎎),나트륨(㎎),아연(㎎),구리(㎎),망간(㎎),셀레늄(㎍)
R0012570ZZ0AVG,"감, 단감, 생것",과실류,51,85.6,0.41,0.04,13.66,10.52,6.4,6,0.15,5,15,132,0,0,0.018,0.694,0.61
R0007050ZZ0AVG,"도라지, 뿌리, 가루",채소류,339,5.5,12.53,1.12,76.64,12.27,31.9,299,5.41,174,443,1450,29,7.54,0.565,3.347,4.84
R0026530ZZ0AVG,"보리차, 볶은것",차류,406,0.6,15.28,3.56,78.22,0,26.6,65,7.87,147,333,481,24,5.06,0.44,2.735,2.25
R0014170ZZ0AVG,오미자청,과실류,226,43.5,0.14,0.26,55.87,50.14,0,2,0.03,3,4,60,0,0.05,0.001,0.189,0.1
R0023270ZZ0AVG,"전복, 참전복, 생것",어패류 및 기타 수산물,90,77.2,15,0.7,5.1,0,0,49,2.4,0,141,0,0,0,0,0,0
R0014430ZZ0AVG,"참외, 금싸라기, 씨 제거, 흰색과육, 생것",과실류,27,92.8,0.9,0.7,5,0,0,16,0.2,0,10,0,0,0,0,0,0
R0019800ZZ0AVG,"명태, 북어, 말린것",어패류 및 기타 수산물,342,18.3,73.18,3.09,0.32,0,0,281,1.25,113,700,1154,464,2.11,0.145,0.006,125.28
R0010110ZZ0AVG,"음나무(엄나무, 개두릅), 잎, 데친것",채소류,37,87.3,7.05,0.75,3.86,0,3.5,49,0.71,37,133,347,3,0.76,0.142,2.614,1.13
R0008060ZZ0AVG,"배초향, 잎, 생것",채소류,55,81.7,4.87,0.46,11.13,1.68,6.4,237,3.8,64,69,625,2,1.21,0.17,2.973,0.81
R0014510ZZ0AVG,"키위, 생것",과실류,64,82.8,0.8,1,14.8,0,0,30,1,0,24,257,2,0,0,0,0
R0024530ZZ0AVG,"오징어, 튀긴것",어패류 및 기타 수산물,175,64.54,17.94,7.48,7.79,0,0,39,1.01,38,251,279,306,1.74,2.114,0.07,51.8
R0009460ZZ0AVG,"시금치, 포항초, 생것",채소류,35,87.8,3.56,0.46,6.17,0,3.3,106,3.93,74,81,666,20,1.26,0.086,0.628,1.23
R0019000ZZ0AVG,"대구, 생것",어패류 및 기타 수산물,87,78.6,19.5,0.3,0.3,0,0,35,0.4,0,193,0,0,0,0,0,0
R0002820ZZ0AVG,"찹쌀 과자, 전병",곡류 및 그 제품,446,1.2,7.8,10.7,79.6,0,0,12,0.6,0,97,91,144,0,0,0,0
R0024900ZZ0AVG,"김, 김밥용김, 말린것",해조류,182,2.4,38.46,2.82,46.19,0,45.6,184,8.48,350,532,2655,903,3.45,0.457,2.417,58.24
R0031530ZZ0AVG,"조, 메조, 다황메, 도정, 생것",곡류 및 그 제품,374,10.9,11.13,3.96,72.3,0.71,6,26,3.25,131,314,303,11,3.18,0.459,1.108,2.25
R0018620ZZ0AVG,"꽁치, 말린것",어패류 및 기타 수산물,175,64.5,22.7,8.6,0,0,0,33,17.5,0,420,0,0,0,0,0,0
R0007600ZZ0AVG,"모링가(드럼스틱), 생것",채소류,66,80.1,4.21,1.38,12.43,2.15,6.4,313,2.46,67,101,556,6,0.37,0.087,0.444,0.45
R0009350ZZ0AVG,"순무, 뿌리, 데친것",채소류,33,90.3,1.28,0.09,7.51,2.98,2.2,35,0.31,17,43,295,47,0.34,0.028,0.067,0.71
R0024370ZZ0AVG,"새우젓, 육젓, 토굴, 염절임",어패류 및 기타 수산물,59,63.5,10.8,0.6,1.9,0,0,396,0.6,0,197,342,8791,0,0,0,0
R0022650ZZ0AVG,"고둥, 비단고둥, 생것",어패류 및 기타 수산물,94,75.3,17,1.2,2.8,0,0,70,25.4,0,161,0,0,0,0,0,0
R0013200ZZ0AVG,"멜론, 감로, 생것",과실류,21,94,0.5,0.1,5.1,0,1.2,9,0.4,0,8,137,13,0,0,0,0
R0008710ZZ0AVG,"비름, 데친것",채소류,27,90.6,2.98,0.41,4.51,0.27,4.1,183,0.83,84,54,541,46,1.45,0.087,0.636,0.75
R0027370ZZ0AVG,"간장, 개량, 양조",조미료류,103,60.1,9.15,0,16.54,0,0.8,25,1.63,69,145,480,4783,0.8,0.003,0.963,0
R0011270ZZ0AVG,"토마토, 대저, 생것",채소류,23,92.7,0.76,0.04,5.87,1.45,1.9,7,0.21,13,24,325,6,0.12,0.048,0.065,1.8
R0002650ZZ0AVG,"율무 국수, 말린것",곡류 및 그 제품,368,9.3,13.2,1.2,74.6,0,0,16,1.1,0,200,211,2323,0,0,0,0
R0020680ZZ0AVG,"삼치, 생것",어패류 및 기타 수산물,112,76,20.08,2.93,0,0,0,5,0.1,30,211,387,39,0.56,0.02,0.01,0.1
R0020420ZZ0AVG,"볼락, 생것",어패류 및 기타 수산물,94,77.8,19.3,1,0.6,0,0,42,0.6,0,237,0,0,0,0,0,0
R0023620ZZ0AVG,"게, 닭게, 생것",어패류 및 기타 수산물,70,82.3,15.2,0.5,0.1,0,0,95,0.8,0,179,0,0,0,0,0,0
R0008460ZZ0AVG,"보리, 큰알보리, 순, 동결건조",채소류,283,3.2,28.3,3.39,51.96,2.83,41.1,553,17.87,174,430,5374,282,4.7,0.845,4.403,9.24
R0021130ZZ0AVG,"아귀, 황아귀, 생것",어패류 및 기타 수산물,72,82.2,16.3,0.2,0.1,0,0,9,0.3,0,215,0,0,0,0,0,0
R0023310ZZ0AVG,"조개, 개량조개, 생것",어패류 및 기타 수산물,62,84,12,0.7,1.1,0,0,65,11,0,155,260,380,0,0,0,0
R0008360ZZ0AVG,"배추, 유기재배, 생것",채소류,14,95.1,1.1,0,3.2,0,0,26,0.6,0,19,279,13,0,0,0,0
R0019860ZZ0AVG,"명태, 동태, 냉동",어패류 및 기타 수산물,73,82.3,15.9,0.5,0.1,0,0,48,0.2,0,200,238,210,0,0,0,0
R0000160ZZ0AVG,"멥쌀, 배아미, 생것",곡류 및 그 제품,357,14.9,6.5,2,75.8,0.6,1.3,7,0.9,51,150,150,1,1.6,0.22,1.54,2
R0018390ZZ0AVG,"갈치, 동동갈치, 생것",어패류 및 기타 수산물,121,74.6,20,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0
R0011570ZZ0AVG,"피망, 초록색, 데친것",채소류,23,92.9,0.92,0.06,5.59,1.16,2.6,14,0.4,13,28,203,2,0.16,0.041,0.064,0.48
R0028540ZZ0AVG,꼬리곰탕,조리가공품류,110,79,14.6,5.4,0.7,0,0.4,18,7.1,0,37,37,109,0,0,0,0
R0019970ZZ0AVG,"미꾸라지, 생것",어패류 및 기타 수산물,95,78.6,16.2,2.8,0.2,0,0,736,8,0,437,290,85,0,0,0,0
R0025670ZZ0AVG,"요구르트, 액상(농후), 저지방, 식이섬유 첨가",우유 및 유제품류,74,82.2,3.54,1.36,12.08,8.64,2.4,133,0.08,12,102,180,45,0.4,0,0.007,6.44
R0013910ZZ0AVG,"석류, 생것",과실류,77,78.3,0.29,0.2,20.71,9.94,5.8,6,0.26,16,39,242,1,0.56,0.138,0.139,0.29
R0027690ZZ0AVG,"마요네즈, 전란",조미료류,682,18.6,0.95,72.56,6.39,1.55,0.6,14,0.41,1,40,24,482,0.47,0.001,0,2.31
R0028480ZZ0AVG,"김밥, 샐러드 김밥",조리가공품류,162,64.9,3.8,5.4,24.6,0,1.3,26,4.9,0,56,102,364,0,0,0,0
R0030230ZZ0AVG,"소고기, 한우(1+등급), 사태(아롱사태), 생것",육류,236,63,20.6,16.38,0,0,0,4,2.56,17,159,235,62,5.56,0.074,0.014,17.88
R0026640ZZ0AVG,"우롱차, 캔",차류,0,99.8,0,0,0.1,0,0,1,0.3,0,1,6,13,0,0,0,0
R0021980ZZ0AVG,"정어리, 통조림",어패류 및 기타 수산물,127,72.1,19.3,4.8,0.3,0,0,241,8,0,235,259,651,0,0,0,0
R0027230ZZ0AVG,"샴페인, 알코올 6%",주류,45,93.4,0,0,0.5,0,0,2,0,0,4,0,0,0,0,0,0
R0030870ZZ0AVG,"목이버섯, 흰백목이, 데친것",버섯류,18,91.2,1.02,0.43,7.01,0.1,3.4,4,0.02,5,19,201,4,0.31,0.017,0,0
R0018270ZZ0AVG,"가자미, 기름가자미, 생것",어패류 및 기타 수산물,84,79.4,18.2,0.4,0.7,0,0,51,0.6,0,191,0,0,0,0,0,0
R0000150ZZ0AVG,"메밀묵, 가루",곡류 및 그 제품,371,11,8.33,2.04,77.39,0.26,4.1,21,1.84,151,289,287,2,2.19,0.356,1.085,1.76
R0020840ZZ0AVG,"상어, 흉상어, 생것",어패류 및 기타 수산물,113,73.7,23.5,1.4,0,0,0,59,0.7,0,204,0,0,0,0,0,0
R0003700ZZ0AVG,꿀,당류,294,20,0.2,0,79.7,72.6,0,1,1,1,4,18,6,1,0.05,0,0
R0005930ZZ0AVG,"고구마, 줄기, 말린것",채소류,332,4.9,6.07,0.47,75.53,17.11,34.1,1166,7.11,252,270,4939,12,2.11,0.363,8.971,14.21
R0023740ZZ0AVG,"게, 주름송편게, 생것",어패류 및 기타 수산물,87,78.4,18.8,0.3,1.1,0,0,66,0.6,0,239,0,0,0,0,0,0
R0005170ZZ0AVG,"밤, 이평, 생것",견과류 및 종실류,157,60.1,3.5,0.1,35.4,0,4.8,15,1,0,74,432,2,0,0,0,0
R0017300ZZ0AVG,"소 부산물, 미국산, 심장, 끓인것",육류,165,65.67,28.48,4.73,0.15,0,0,5,6.38,21,254,219,59,2.87,0.559,0.033,38.9
R0013360ZZ0AVG,"배, 신고, 생것",과실류,46,87,0.3,0.04,12.35,9.81,1.4,1,0.05,6,12,128,0,0.05,0.045,0.026,0
R0028460ZZ0AVG,김밥,조리가공품류,158,63,3.6,3.2,28.8,0,3.2,30,5.1,0,60,95,417,0,0,0,0
R0017290ZZ0AVG,"소 부산물, 미국산, 신장, 끓인것",육류,157,66.44,27.28,5.27,0,0,0,14,5.7,18,338,144,123,2.6,0.563,0.155,105.2
R0029580ZZ0AVG,탕수육,조리가공품류,228,54.5,8.7,10,25.9,0,5,13,7.9,0,69,101,221,0,0,0,0
R0006100ZZ0AVG,"고사리, 생것",채소류,22,92.3,2.9,0.17,3.8,0.2,3.4,9,0.88,23,67,305,0,0.67,0.399,1.053,0.78
R0018600ZZ0AVG,"꼼치, 생것",어패류 및 기타 수산물,71,82.4,16.4,0.1,0,0,0,11,0.5,0,126,0,0,0,0,0,0
R0009080ZZ0AVG,"상추, 치마상추, 적상추, 생것",채소류,23,92.1,1.53,0.36,4.61,1.31,3.9,111,2.22,24,43,678,6,0.38,0.027,0.215,0.78
R0010670ZZ0AVG,"질경이, 생것",채소류,48,83.8,3,0.2,10.8,0,0,119,1.5,0,56,383,16,0,0,0,0
R0001520ZZ0AVG,"국수, 우동, 생것, 삶은것",곡류 및 그 제품,139,67.2,2.95,0.46,29.12,0,1.6,8,0.14,2,17,8,78,0.12,0.015,0.125,4.67
R0018290ZZ0AVG,"가자미, 돌가자미, 생것",어패류 및 기타 수산물,91,78,20,0.6,0,0,0,11,0.2,0,234,263,185,0,0,0,0
R0012900ZZ0AVG,"딸기, 말린것",과실류,302,15.4,0.5,0.2,82.8,0,3,140,0.4,5,9,15,260,0.1,0.07,0.22,0
R0029010ZZ0AVG,"삼각김밥, 참치 마요네즈",조리가공품류,172,60,3.9,3.2,32,0,1.2,10,1.6,0,50,58,282,0,0,0,0
R0026680ZZ0AVG,"인삼차, 과립차, 가루 ",차류,397,1.4,0.89,0.78,96.52,82.5,0,17,0.59,13,31,206,9,0.32,0.014,0.224,0
R0004470ZZ0AVG,"콩(대두), 노란콩 가루, 볶은것",두류,427,4.6,37,20.9,32.3,0,0,169,10.4,0,576,1836,4,0,0,0,0
R0022830ZZ0AVG,"다슬기, 생것",어패류 및 기타 수산물,77,81,11.9,1.2,4,0,0,195,1.1,0,41,0,0,0,0,0,0
R0006560ZZ0AVG,"김치, 깍두기",채소류,38,88.9,1.43,0.19,7.54,3.55,4.3,41,0.33,30,25,249,501,0.19,0.019,0.132,6.19
R0030860ZZ0AVG,"목이버섯, 흰백목이, 생것",버섯류,28,85.6,1.2,0.55,11.58,0.18,5.5,5,0.04,8,42,361,7,0.46,0.031,0,0.51
R0027140ZZ0AVG,드라이진,주류,284,59.9,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
R0003210ZZ0AVG,"고구마, 베니하루까, 생것",감자 및 전분류,147,62.7,1.03,0.45,34.91,7.08,2.8,23,0.55,28,57,359,13,0.18,0.107,0.155,0
R0029380ZZ0AVG,"짜장면, 인스턴트, 끓인것",조리가공품류,177,59.9,3.66,4.28,31,0.63,1.7,76,0.4,11,41,75,306,0.01,0.032,0.247,5.11
R0001820ZZ0AVG,"빵, 식빵, 옥수수",곡류 및 그 제품,270,35.1,9.44,3.42,50.45,5.32,3.7,17,0.68,18,68,75,524,0.95,0.064,0.276,33.91
R0013330ZZ0AVG,"배, 돌배, 생것",과실류,46,87.1,0.3,0.1,12.3,0,1.8,3,0.4,0,17,100,0,0,0,0,0
R0027450ZZ0AVG,"고기 소스, 소불고기양념",조미료류,181,49.4,2.17,0.01,42.98,28.19,0.6,7,0.61,15,32,150,1964,0.13,0.006,0.186,3.9
R0002550ZZ0AVG,"옥수수, 홀커넬, 통조림",곡류 및 그 제품,82,78.4,2.3,0.5,17.8,0,3.3,2,0.4,13,40,130,210,0.6,0.04,0.06,0
R0012180ZZ0AVG,"송이버섯, 데친것",버섯류,22,88.4,2.15,0.24,8.51,1.22,5.2,1,1.42,6,33,305,1,1,0.163,0.136,165.69
R0001620ZZ0AVG,"국수, 칼국수, 생것, 삶은것",곡류 및 그 제품,140,66.9,3.49,0.43,28.98,0,2.5,6,0.13,4,17,11,47,0.12,0.02,0.138,5.18
R0018180ZZ0AVG,"가시망독, 생것",어패류 및 기타 수산물,102,75.4,22.4,0.7,0,0,0,46,1.7,0,202,6,20,0,0,0,0
R0019610ZZ0AVG,"등가시치, 생것",어패류 및 기타 수산물,80,80.3,18.5,0.1,0,0,0,24,0.4,0,193,0,0,0,0,0,0
R0009470ZZ0AVG,"시금치, 포항초, 데친것",채소류,34,88.4,4.19,0.63,5.17,0,3.7,90,1.54,65,76,576,57,1.07,0.09,0.388,2.82
R0009240ZZ0AVG,"소리쟁이, 잎, 말린것",채소류,259,10.2,21.7,2.2,52.6,0,0,703,12.4,0,203,6405,77,0,0,0,0
R0020700ZZ0AVG,"삼치, 줄삼치, 생것",어패류 및 기타 수산물,134,70.5,24.6,3.1,0.2,0,0,41,2.1,0,177,0,0,0,0,0,0
R0022210ZZ0AVG,"청어 부산물, 알, 염장",어패류 및 기타 수산물,89,80,15,3,0.6,0,0,8,0.4,4,94,2,480,1.3,0.06,0.02,0
R0008260ZZ0AVG,"배추, 봄동, 데친것",채소류,22,92.8,1.84,0.18,4.54,2.31,2.5,101,0.51,11,50,143,38,0.32,0.02,0.128,3.84
R0006300ZZ0AVG,"고춧잎, 삶아서 말린것, 삶은것",채소류,41,86.8,4.41,0.76,6.66,0,6.5,590,2,34,21,53,4,2.95,0.122,1.39,2.88
R0001270ZZ0AVG,"과자, 약과",곡류 및 그 제품,422,11,3.8,13.3,71.7,0,0,5,2.6,0,42,47,34,0,0,0,0
R0028380ZZ0AVG,핫 소스,조미료류,47,86.3,1.44,0.63,8.8,5.72,0,17,0.52,16,34,273,989,0.07,0.069,0.095,2.07
R0029290ZZ0AVG,연잎밥,조리가공품류,207,48.1,4,0.3,47,0,0,14,5.9,0,71,98,178,0,0,0,0
R0019010ZZ0AVG,"대구, 말린것",어패류 및 기타 수산물,258,34,56,2,0.3,0,0,26,2.6,0,352,930,500,0,0,0,0
R0014870ZZ0AVG,"포도, 넥타",과실류,66,83.6,0.2,0,16.2,0,0,5,0.8,0,1,5,5,0,0,0,0
R0031500ZZ0AVG,"기장, 찰기장, 황실찰, 도정, 생것",곡류 및 그 제품,368,11.5,15.55,3.62,67.42,0.61,4.7,23,5.14,160,371,307,7,3.89,0.772,0.964,2.7
R0007280ZZ0AVG,"들깻잎장아찌, 통조림",채소류,76,77.7,4.7,1.7,10.4,0,0,166,4,0,42,166,1679,0,0,0,0
R0008390ZZ0AVG,"백모근, 잎, 말린것",채소류,314,7,22,3,66,0,0,624,19,0,376,2709,50,0,0,0,0
R0022230ZZ0AVG,"통치, 생것",어패류 및 기타 수산물,137,72.9,20,5.7,0.1,0,0,43,0.8,0,194,247,108,0,0,0,0
R0009670ZZ0AVG,"아스파라거스, 생것",채소류,17,94.5,2.02,0.34,2.53,1.35,1.7,11,0.47,13,55,293,3,0.99,0.048,0.202,1.53
R0028310ZZ0AVG,"타임, 가루 ",조미료류,352,9.8,6.5,5.2,69.8,0,0,1700,110,300,85,980,13,2,0.57,6.67,0
R0012010ZZ0AVG,"능이버섯(향버섯), 생것",버섯류,17,91,2.2,0.1,5.9,0,7,2,2.1,0,39,334,12,0,0,0,0
R0015510ZZ0AVG,"닭 부산물, 심장, 생것",육류,207,69,14.5,15.5,0,0,0,5,5.1,15,170,240,85,2.3,0.32,0,0
R0010300ZZ0AVG,"오이 피클, 초절임",채소류,91,71.6,0.38,0.12,25.07,22.69,2.1,51,0.25,2,5,36,1040,0.8,0.014,0.01,4.45
R0013640ZZ0AVG,"블루베리, 생것",과실류,48,86.6,0.55,0.09,12.57,9.96,3,9,0.23,6,12,70,0,0.08,0.033,0.507,0.82
R0005250ZZ0AVG,"브라질너트, 볶은것",견과류 및 종실류,669,2.8,14.9,69.1,9.6,0,7.2,200,2.6,370,680,620,78,4,1.95,1.29,0
R0018890ZZ0AVG,"다금바리, 생것",어패류 및 기타 수산물,100,77.5,19.3,1.9,0.1,0,0,68,1.4,0,214,363,102,0,0,0,0
R0005760ZZ0AVG,"갓, 돌산갓, 생것",채소류,24,91.5,2.66,0.28,4.22,1.98,2.5,156,1.52,13,49,516,5,0.17,0.031,0.257,1.55
R0013900ZZ0AVG,"살구, 잼",과실류,304,24,0.46,0.03,75.36,56.06,2.8,6,0.21,2,3,60,4,0.06,0.099,0.012,0.54
R0007500ZZ0AVG,"마늘종, 꽃줄기, 데친것",채소류,50,82.4,1.98,0.17,14.82,2.74,4.2,51,0.49,21,47,218,2,0.43,0.034,0.236,2.06
R0020980ZZ0AVG,"송어, 무지개송어, 생것",어패류 및 기타 수산물,126,73.3,21.1,3.9,0.1,0,0,33,1.8,0,246,390,75,0,0,0,0
R0029370ZZ0AVG,짜장면,조리가공품류,122,72.2,3,3.1,20.6,0,3.3,13,3.7,0,31,71,368,0,0,0,0
R0008770ZZ0AVG,"비트, 잎, 데친것",채소류,15,93.9,2.3,0.2,2.2,0,0,75,1.6,0,40,365,159,0,0,0,0
R0029660ZZ0AVG,"핫도그, 냉동",조리가공품류,267,44.5,8.09,10.55,34.97,7.02,3,95,0.85,14,165,124,454,0.54,0.053,0.232,9.69
R0031120ZZ0AVG,"포도, 새마루, 생것",과실류,54,84.6,0.46,0.15,14.28,11.74,2.2,3,0.14,3,16,209,1,0.22,0.135,0.074,0
R0030240ZZ0AVG,"소고기, 한우(1+등급), 사태(앞사태), 생것",육류,152,72.9,22.05,6.41,0,0,0,3,2.63,20,172,300,57,6.51,0.056,0.015,18.08
R0031380ZZ0AVG,"오리알, 난황, 삶은것",난류,375,47.8,16.25,31.22,2.97,0,0,141,6.97,11,537,94,51,3.54,0.121,0.053,46.09
R0005470ZZ0AVG,참깨죽,견과류 및 종실류,38,91.6,1,1.2,5.9,0,0,17,1.3,0,25,23,120,0,0,0,0
R0000500ZZ0AVG,"멥쌀, 골든퀸3호, 현미, 생것",곡류 및 그 제품,356,13.3,6.16,2.01,77.24,0.5,3.9,9,0.91,109,270,232,1,1.86,0.205,2.822,5.82
R0015250ZZ0AVG,"닭고기, 넓적다리(껍질 제거), 삶은것",육류,226,62.6,25.14,13.18,0,0,0,8,0.82,23,178,200,50,2.09,0.039,0.016,14.6
R0030090ZZ0AVG,"소고기, 한우(1+등급), 갈비(꽃갈비), 생것",육류,391,49.1,14.7,36.43,0,0,0,4,1.76,15,135,210,40,4.35,0.024,0.013,18.76
R0028570ZZ0AVG,"냉면, 물냉면",조리가공품류,69,82.4,2,0.5,14.1,0,4.1,12,2.1,0,22,42,327,0,0,0,0
R0025400ZZ0AVG,"파래, 갈파래, 말린것",해조류,129,13.7,23.1,0.5,40.1,0,0,1015,8.7,0,194,0,0,0,0,0,0
R0029060ZZ0AVG,"샌드위치, 햄, 치즈 ",조리가공품류,218,56.2,7.4,9.9,24.8,0,5.3,56,6.9,0,123,158,451,0,0,0,0
R0002350ZZ0AVG,"시리얼, 옥수수, 아몬드",곡류 및 그 제품,426,3.7,7.3,9.29,78.18,34.79,4.4,35,7.83,40,85,170,379,6.45,0.129,0.389,28.75
R0020580ZZ0AVG,"붕어, 참붕어, 생것",어패류 및 기타 수산물,116,74.7,16.4,5.1,0.1,0,0,983,2.5,0,646,0,0,0,0,0,0
R0022530ZZ0AVG,"각시수랑, 생것",어패류 및 기타 수산물,70,80,15,0.3,0.9,0,0,29,2.1,0,107,0,0,0,0,0,0
R0020410ZZ0AVG,"복어, 흰점복, 생것",어패류 및 기타 수산물,72,82.2,15.9,0.5,0,0,0,40,1,0,161,0,0,0,0,0,0
R0003780ZZ0AVG,로얄제리,당류,104,70.3,14.29,1.4,12.82,12.04,1.8,12,0.96,28,202,264,12,1.99,0.468,0.108,1.79
R0008920ZZ0AVG,"상추, 뚝섬적출면, 생것",채소류,14,95.5,1.1,0.3,2.4,0,0,41,1.5,0,20,379,5,0,0,0,0
R0023420ZZ0AVG,"조개, 우럭, 생것",어패류 및 기타 수산물,98,76.8,16.3,2,2.7,0,0,56,4.1,0,154,400,89,0,0,0,0
R0002150ZZ0AVG,"파스타, 마카로니, 말린것, 삶은것",곡류 및 그 제품,126,70,3.8,0.2,25.8,0,0,5,0.5,0,10,23,5,0,0,0,0
R0027090ZZ0AVG,"탄산 음료, 파인애플소다",음료류,45,88.5,0,0.1,11.3,0,0,2,0.1,0,2,1,7,0,0,0,0
R0009180ZZ0AVG,"섬초롱, 데친것",채소류,34,89.5,2,0.2,7.6,0,0,70,1.7,0,43,173,1,0,0,0,0
R0024260ZZ0AVG,"새우, 철모새우, 생것",어패류 및 기타 수산물,91,77.9,18.5,0.9,0.9,0,0,338,0.6,0,572,0,0,0,0,0,0
R0021840ZZ0AVG,"전갱이, 줄전갱이, 생것",어패류 및 기타 수산물,113,73.2,24,1.1,0.1,0,0,53,1.7,0,191,0,0,0,0,0,0
R0012890ZZ0AVG,"딸기, 개량종, 생것",과실류,36,89.7,0.8,0.2,8.9,0,0,7,0.4,0,30,167,13,0,0,0,0
R0028050ZZ0AVG,"양파, 가루 ",조미료류,364,5,8.8,1.1,79.8,0,0,140,3.1,160,290,1300,52,3.2,0.55,1.9,0
R0003230ZZ0AVG,"고구마, 분질(밤) 고구마, 찐것",감자 및 전분류,169,56.8,1.07,0.15,40.92,13.01,4.2,17,0.42,22,47,461,7,0.24,0.123,1.343,1.48
R0009070ZZ0AVG,"상추, 치마상추, 청상추, 생것",채소류,20,92.9,1.88,0.36,3.48,1.23,2.5,95,3.41,30,50,591,17,1.25,0.048,0.277,0.89
R0009690ZZ0AVG,"아스파라거스, 통조림",채소류,14,94.4,1.1,0.1,3,0,0,14,12,0,26,104,387,0,0,0,0
R0017320ZZ0AVG,"소 부산물, 미국산, 혀, 끓인것",육류,284,57.87,19.29,22.3,0,0,0,5,2.61,15,145,184,65,4.09,0.148,0.018,13.2
R0006360ZZ0AVG,"곤달비, 생것",채소류,42,86.5,1.8,0.5,9.4,0,0,197,6.2,0,47,552,2,0,0,0,0
R0024180ZZ0AVG,"새우, 부채새우, 생것",어패류 및 기타 수산물,66,84.1,13.7,0.8,0,0,0,84,1.3,0,154,224,362,0,0,0,0
R0000240ZZ0AVG,"멥쌀, 미국산, 백미, 생것",곡류 및 그 제품,365,12.6,5.7,0.2,81.2,0,0,1,1.2,0,33,67,2,0,0,0,0
R0012790ZZ0AVG,"귤 주스, 천연과즙",과실류,39,89.1,0.2,0.1,10.4,0,0,4,0,0,8,38,13,0,0,0,0
R0019660ZZ0AVG,"메기, 물메기, 생것",어패류 및 기타 수산물,79,81.6,16.4,0.9,0.1,0,0,36,1,0,137,0,0,0,0,0,0
R0026180ZZ0AVG,연어기름,유지류,902,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
R0001160ZZ0AVG,"과자, 건빵",곡류 및 그 제품,419,4.2,9.92,8.67,75.37,16.84,6.9,23,1.55,42,144,177,457,0.88,0.126,1.277,26.09
R0008820ZZ0AVG,"산마늘(명이나물), 생것",채소류,36,89,2.02,0.21,8.21,3.8,4.1,53,0.59,14,41,309,0,0.27,0.17,2.241,0.99
R0002400ZZ0AVG,"시리얼, 쌀",곡류 및 그 제품,390,2.1,6.65,1.68,86.99,21.72,1.9,259,18.75,24,166,91,625,10.63,0.159,0.849,58.18
R0023890ZZ0AVG,"꼴뚜기젓, 양념, 염절임",어패류 및 기타 수산물,115,67.2,9.6,1.8,14.8,0,0,30,0.5,0,139,232,1687,0,0,0,0
R0016830ZZ0AVG,"소고기, 한우(1등급), 앞다리(꾸리살), 생것",육류,155,70.3,20.61,7.43,0,0,0,6,2.98,20,186,310,58,5.92,0.052,0.014,21.56
R0005000ZZ0AVG,"마가목 열매, 생것",견과류 및 종실류,115,70.1,1.3,0.8,25.5,0,0,2,0.1,0,4,0,0,0,0,0,0
R0016370ZZ0AVG,베이컨,육류,245,58.9,15.27,17.12,6.44,0.98,0,4,0.39,14,211,199,654,1.59,0.024,0.006,17.51
R0011590ZZ0AVG,"해바라기, 싹, 생것",채소류,9,96.4,2.2,0.1,0.9,0,0,31,0.7,0,44,83,36,0,0,0,0
R0016760ZZ0AVG,"소고기, 한우(3등급), 양지(양지머리), 생것",육류,105,75.8,21.4,1.5,0,0,0,0,0,0,180,173,125,0,0,0,0
R0030790ZZ0AVG,"호박, 늙은호박, 삶은것",채소류,24,93.7,0.6,0.13,5.23,2.55,1.4,20,0.06,4,19,139,0,0.1,0.001,0.047,0.29
R0004320ZZ0AVG,"렌즈콩(렌틸콩), 인도산, 빨간색, 말린것",두류,359,10.1,22.22,1.68,63.63,2.01,10.5,26,5.71,79,382,934,0,3.16,0.728,1.051,73.77
R0017410ZZ0AVG,"송아지고기, 미국산, 갈비, 구운것",육류,228,59.91,23.96,13.96,0,0,0,11,0.97,22,197,295,92,4.09,0.099,0.03,10.5
R0022660ZZ0AVG,"고둥, 세고리물레고둥, 생것",어패류 및 기타 수산물,74,79.2,15,0.1,2.4,0,0,163,1.6,0,170,0,0,0,0,0,0
R0006370ZZ0AVG,"곤달비, 데친것",채소류,35,89.3,1.8,0.5,7.4,0,0,207,5,0,40,279,2,0,0,0,0
R0022540ZZ0AVG,"고둥, 갈색고리돼지고둥, 생것",어패류 및 기타 수산물,92,76.9,16.1,0.7,4.3,0,0,419,5,0,122,0,0,0,0,0,0
R0010310ZZ0AVG,"오이지, 염절임",채소류,10,92.5,0.63,0.12,2.1,1.07,1.3,42,0.39,3,8,55,1647,0.32,0.029,0.025,2.65
R0014580ZZ0AVG,"파인애플, 액즙, 통조림",과실류,76,80.9,0.13,0,18.81,13.02,0,6,0.15,10,2,73,1,0.04,0.013,0.784,0
R0030610ZZ0AVG,"옥수수, 메옥수수, 평강옥, 말린것",곡류 및 그 제품,359,10.3,9.45,3.54,75.3,2.16,6.7,6,2.72,89,287,341,1,2.48,0.147,0.784,0
R0006130ZZ0AVG,"고사리, 데친것",채소류,21,92.9,2.74,0.24,3.55,0.43,2.7,15,0.48,20,57,197,2,0.88,0.317,0.949,0.5
